1131	67
132204	5
6271139	1
1134	2
1135	46
1137	38
1138	2
1139	1
6292596	1
1141	3
6161526	8
1143	7
1144	47
6292601	9
1146	30
6023076	3
1148	107
6204266	18
1150	39
1151	3
6161536	32
1153	119
1154	88
1156	2
6292613	1
1158	207
1159	53
1160	83
6161545	24
6161546	59
1163	60
1164	4
1165	76
1166	4
1167	71
6292625	9
1170	89
6161555	23
1172	3
1173	89
1174	19
1176	8
1177	2
1178	201
1179	104
1180	21
1181	50
6292638	4
1183	376
1184	1
1185	65
1187	710
1188	10
6254397	1
1190	174
1191	64
1192	4
1193	66
6292650	3
1195	193
1196	26
1197	72
1198	35
1199	86
6161584	22
1201	9
1202	159
6269811	1
1204	14
6329394	1
1206	24
1208	8
1209	2
1210	46
6161595	230
1212	130
202	2
1214	22
1215	1
1216	229
1217	49
1218	562
1219	193
1220	72
1221	82
1222	1265
6161607	43
1224	2
1225	36
1226	28
6161611	2
1228	30
1229	87
1230	106
1231	61
1232	195
6161617	18
6161618	2
1235	55
6161620	21
1237	50
1238	83
1239	7
1240	47
6161625	16
1242	112
1243	1
1245	90
1246	883
1247	49
1248	46
1249	1
1250	1
1251	25
1252	22
1253	109
1254	238
1255	34
1256	31
1257	112
1258	67
1259	2
1260	3
1261	4
6161646	23
1263	90
1264	13
1265	3108
1266	58
1267	3
1268	98
1270	2
1271	50
1272	3
1273	58
1274	8
1275	1
1278	2
1279	2
1280	142
1281	1
1282	2
1283	33
1284	50
1285	45
1288	39
1289	39
1290	30
1291	52
6292749	6
1294	2
1295	378
1296	129
1297	81
1298	1
1299	23
1300	46
1301	38
1303	81
1304	3
1305	105
6292762	1
1307	54
1308	38
6161693	16
1310	2
1311	34
1312	78
1313	28
1314	68
6160603	12
1316	3
1317	21
1318	39
6352963	3
1320	26
1321	3
138967	3
6292780	1
6292781	31
1326	82
1327	50
6292784	22
1329	66
1330	1
1331	99
1332	20
1333	11
1334	346
1335	5
1336	42
1337	37
1338	26
1340	7
1341	139
1342	44
1343	2
6292801	40
1346	29
6292803	19
1348	119
6292805	1
6292806	2
1351	11
6292808	3
1353	87
6292810	7
1355	148
6292812	1
56740	2
6292814	9
1359	68
6292816	2
1361	181
6292818	7
1363	87
1364	39
6292821	22
1366	343
1367	1
1368	9
6291684	121
177200	11
1372	81
1373	16
1374	82
6291685	6
1376	58
1377	48
6161762	47
1379	124
6292836	3
1381	52
1382	145
1383	26
1384	201
1385	219
1387	160
1388	89
6292845	2
1390	29
1391	5
1392	79
1393	33
1394	71
1395	13
1396	22
132469	3
1398	30
1399	3
1400	56
1401	52
1402	56
1403	445
1404	82
6161789	3
1406	3
1407	133
1408	33
1409	224
1410	2
1412	46
1413	1
1414	219
1415	32
1416	11
1417	83
1418	898
1419	8
1420	94
183357	13
1422	43
1423	32
6343354	1
1425	199
1426	8
1427	376
1428	8155
1429	109
1430	47
1431	80
1432	98
1433	138
1434	4
1435	56
1436	46
60593	1
1438	15
1439	61
1440	683
1441	7
1443	473
1444	118
1445	8
1446	85
1447	63
1448	20
6343362	3
1453	2
1454	18
1455	79
1456	7
1457	50
1458	9
183485	2
1460	56
1461	1956
1462	24
1463	12
1464	73
1465	179
1466	10
1467	60
1468	41
1469	42
1470	85
6292927	2
1472	883
1473	4
1474	168
1475	2
1476	2151
1477	40
1478	34
1480	17
1481	59
6292938	14
1483	109
1484	3
1485	44
1486	52
1487	1
1488	2776
1489	31
6292946	5
1491	82
1492	6
1493	80
1494	38
1496	2
1497	75
1498	34
1499	36
1500	36
1501	1
1502	46
1503	1079
1504	10
1506	1
1507	431
1508	63
1509	119
1510	8
1511	219
1512	438
1513	4
1514	134
1515	86
1516	40
1517	45
6161902	23
1519	117
1520	102
1521	2
1522	729
1523	7
1524	57
6226174	1
1526	36
1527	3
1528	82
1529	34
1530	116
1532	22
6161917	7
1534	22
1535	89
6292992	2
1537	13
1538	1
1540	18
1541	67
1542	21
1543	8
1544	107
1545	260
1546	1
1547	1
1548	1
1549	49
1550	2
1551	39
1552	1
1553	413
1554	4
1555	1
1556	35
1557	34
1558	2
1559	90
1560	104
1561	585
1562	14
1563	2
1564	141
1565	793
1566	37
6161952	16
1569	26
6161955	3
1572	326
1573	3
1574	197
1576	3
1577	1
139717	22
1579	11
1580	1
1581	42
1582	28
1583	2
1584	180
6161969	95
1587	65
1588	108
1589	56
1591	34
6167120	25
6269507	1
6059671	36
1595	32
1596	50
53	13
1598	225
1599	2
516	29
1601	16
1602	137
6161988	2
1605	61
1606	9
1607	93
1609	94
1610	4
132684	2
1614	3
1615	44
1616	3
1618	995
132691	47
1620	54
1621	51
6167121	30
1623	108
1624	105
1625	3
1627	6
1628	67
1629	76
1630	27
6162015	12
1632	60
1633	95
1634	30
1635	371
1636	72
1637	22
1638	2
1639	1146
1641	117
1642	4
1643	306
1644	2
274	16
1646	135
1647	86
1648	26
1649	41
1650	3
1651	10
1652	35
1653	69
1654	172
1655	39
1656	2
1657	85
1658	98
1659	52
1661	141
6293118	8
6162047	24
1664	3
1665	188
1666	150
500590	2
139720	1
1669	161
1670	368
1671	1
1672	3
1673	65
1674	136
1675	79
1676	1
1677	4
1678	123
6051437	45
1680	542
1681	1
1682	3
1684	3
1685	18
1686	4
1687	4
1689	502
1690	7
6313583	2
1692	2
1693	25
1694	3
1695	77
1696	2
1697	1
1698	3
1699	3
1700	1
1702	40
1703	64
1704	1590
1705	60
1706	23
1707	179
6162092	35
1709	31
1710	6
6066740	1
1712	10
6190735	3
1715	48
1716	209
1717	75
1718	789
1719	68
1720	25
6313588	1
1722	1
6162107	77
1724	151
1725	25
1726	40
1727	204
1728	43
1729	42
1732	31
1733	4
1734	91
1735	20484
1736	34
1739	37
1740	17
1741	3
1743	6
1744	4
1745	104
1747	22
1748	2
1751	204
1752	72
1753	3
6162138	5
6293211	3
6309321	1
1757	77
1758	40
1759	80
6293216	12
6073296	1
1763	2
1765	595
1766	2
1767	101
1768	3
1770	206
1771	2
1772	185
1773	1
1776	94
60065	4
1778	14
1779	1
1782	9
1783	14
1784	5
1785	182
1786	67
1788	55
6105063	1
1790	33
1791	1
6182528	24
1794	3
6293251	8
1796	1
1797	61
1798	64
1799	1
1800	44
1801	3
1802	3
1803	201
1804	96
1805	6
1806	6
1807	3
1808	5
1809	310
6160395	2
1811	13
1812	23
1813	242
1814	2
1815	43
1816	1
1818	313
1819	24
6162204	17
1821	4
1822	5
1823	155
1824	84
1825	43
1826	1
1827	18
1828	3
1829	2
161548	1
6160689	5
1832	1
1833	274
1834	4
1835	66
6293292	8
306	204
1838	89
1839	74
1840	4
6162225	17
1842	1
6160691	2
1844	5
1845	4
1846	110
1847	38
1848	103
6160692	7
1850	76
6162235	20
1852	2
1853	1
1854	2
1855	10
1856	17
1857	378
1858	220
1859	6
1860	1
1861	5
1862	82
1863	77
1865	2
1866	81
1867	22
1868	3
6031181	2
1870	3
6343180	1
1872	5
1875	39
1876	32
6339861	5
1878	99
1879	303
1880	1
1881	4
1882	65
1883	23
1884	914
1885	26
1887	40
1888	1
1889	4
1890	3
6160699	18
6293348	24
6293349	1
6293350	7
6293351	26
6293352	2
6293353	2
1898	94
6293355	18
1900	31
1901	9
183373	5
6160701	17
1904	2
1905	2
1906	7
1907	2
1908	232
318	2
1910	81
1911	3
1912	2
1913	131
1914	79
6001279	1
1916	3
1917	1
1919	19
1920	115
1921	40
1922	24
1923	221
6258786	1
6291777	1
1928	35
6223870	1
1930	89
1931	7
1932	6
1933	72
1934	1
1935	1
1936	14
1937	47
1938	503
1939	27
1940	113
1941	2
1942	9
1943	105
1944	252
6162141	1
1946	76
1947	1
1948	112
1949	440
1950	3
1951	5718
1952	68
1953	154
6293410	22
1956	51
6132216	2
1958	68
1959	66
1960	62
1961	2
1962	1
1963	8
6162348	25
1965	42
6162350	2
1967	12
6293424	5
1969	86
1970	234
1971	1
6339001	5
1973	1
1974	3
1975	2
1976	5
1977	3
1978	6
6051487	57
1980	1
1981	6
6167133	9
1983	11
1984	2
1985	4
1987	1
1991	15
1992	39
1993	241
1994	21
1995	52
1996	3
1997	149
1998	6
6160717	19
2000	102
133073	8
2002	20
2003	110
2004	167
2005	72
6293462	3
2007	94
2008	5420
2009	39
2010	66
2011	3415
2012	33
6269946	1
2014	105
2016	17
2017	51
2018	117
2019	95
2020	26
2021	2
2022	41
2023	79
2024	140
6293482	3
2027	31
2028	70
2029	68
2031	60
2032	96
2033	34
133106	12
2035	23
6084988	5
2037	29
2038	28
2039	32
2040	1
2041	81
2042	1043
2044	166
2045	39
2046	245
6132219	1
2048	3
2049	1
2050	2
6293507	41
2052	32
342	2
2054	124
6293511	8
2056	89
2057	214
2058	549
2059	55
6293516	23
2061	11
2062	14613
6293519	9
2064	39
2065	2
2066	48
2068	204
2069	22
2070	3
2071	5
178423	23
2073	107
2074	68
6293531	2
2076	135
2077	788
2078	20
2080	546
2081	126
2082	19
2083	14
2085	365
2087	3
2089	3
2090	19
2091	186
2092	64
2093	83
2094	85
2095	1
2096	31
2097	3
2098	76
2099	39
2100	53
2101	42
2103	7
2104	2
2105	61
2106	1
2107	54
2108	3
2109	25
2110	195
2111	1
6162497	21
2114	6398
2115	268
2116	22
2117	192
2118	95
2119	76
2120	120
2121	33
2122	313
2123	4
2124	86
2125	1572
2126	3
2127	92
2128	3
2129	32
2130	18
2131	89
2132	89
2133	98
2135	27
2136	118
2137	86
6288374	11
2139	85
2140	78
2141	90
183381	64
2143	3
2144	27
2145	156
2146	47
2147	41
2148	1
6344577	2
2151	78
2152	72
2153	49
6177516	4
2155	2
2156	26
2157	198
2158	90
133231	13
2161	316
2162	2
6162547	10
6293620	29
2165	6
2166	26
2167	192
6162552	21
2170	107
2171	5
183382	1
2173	3
6162558	27
2175	301
2176	75
6293633	1
2178	25
2179	9
2180	54
2181	505
2183	5
2184	12
6293641	1
2186	7
2187	110
2188	96
2189	40
2190	244
2191	18
2192	33
2193	6
6059675	29
2196	229
6181238	4
2198	1236
2199	202
2200	49
2201	91
2202	2
2203	1
2204	87
2205	481
2206	123
2207	60
2208	101
2209	4
2211	7
2212	1
2214	16
2215	25
2216	84
2217	1
2218	8
2219	11
2220	50
2221	1
2222	82
2223	2
2224	23
2225	2
6293682	1
2227	56
2228	20
2229	25
2230	2
2231	206
183384	8
2233	59
2234	21
6188964	2
2236	119
2237	35
2238	297
2239	72
2240	2
2241	64
6293698	1
6293699	27
2244	126
2245	137
2246	320
2247	3
2248	92
6293705	41
6293706	5
2251	916
2252	159
2255	93
6359181	1
2257	2
75	11
2259	15
2260	62
2261	1829
2262	116
2263	402
2264	3
2265	474
2266	13
2267	28
2268	32
2269	2
2270	102
2271	1
2272	23
2273	1
2274	30
2275	94
2276	1
2277	69
2278	123
2279	71
2280	50
2281	55
2282	2
2284	11
6313682	4
2286	61
8805	15
2288	14
2290	45
2291	137
2292	44
2293	102
2294	96
2295	58
2296	2
2297	509
2298	71
2299	35
2300	1
2301	81
2302	1071
2303	92
2304	85
2305	79
2306	1
6138923	86
2308	1
6293765	7
6293766	3
6162696	14
2313	21
2314	2
2315	55
6293772	2
6160770	184
2318	37
6293775	10
2320	66
2321	10
6162706	10
2323	101
6297759	3
2325	149
2326	70
2327	19
6293785	7
2330	100
2331	15
6293788	1
2333	15
2334	20
6293791	4
2336	33
2337	3
2338	71
2339	40
2340	765
2341	136
2342	298
2343	1371
2344	204
2345	95
2346	103
6293803	18
2348	116
2349	46
2350	1
2351	28
2352	66
2354	16
2355	1
2357	237
2358	4
2359	11
6293816	4
2361	4
6293818	2
2363	451
2364	65
2365	114
2366	25
2367	52
2368	149
6313696	32
2370	90
2371	2
2372	5
2373	2
6293830	2
2375	1363
2376	27
6162761	65
2378	2
2379	3
2380	75
2381	2
2383	49
2384	54
2385	95
2386	36
6162771	13
2389	71
2390	83
2391	14
2392	121
133465	15
2394	46
2395	2315
2396	1
2399	92
2400	100
2401	211
2402	4
2403	17
2404	107
2405	20
6110143	1
6160785	12
2408	76
2409	13
2410	2
2411	64
2412	392
2413	53
2415	214
2416	20
2417	1318
2418	91
6160787	4
2420	5
2421	17
2422	20
2423	28
2424	129
2425	82
2426	355
2427	263
2428	1
2429	14
2430	101
2431	37
6293888	1
2433	4
2434	238
2435	2
2436	2
6160790	23
6293894	5
2439	55
2440	1
2441	24
183391	7
2443	41
2444	25
2445	28
2446	23
2447	2
2448	170
2449	43
2450	3
2451	38
2452	1236
6051566	30
6337365	7
2455	8
2456	13
6270020	6
2458	93
6293915	9
2460	3
2461	300
2462	28
2463	50
2465	1
2466	1
2468	88
2469	54
2471	23
2472	52
183392	8
2474	1
2475	90
133548	1
2478	32
2479	2
6263169	1
2481	3
2482	44
6346095	1
2484	16
2486	44
2487	2
2489	404
6162874	23
2491	118
2492	70
2493	1
2494	1
2496	197
2497	1
2498	2
2499	10
2502	2
2503	95
2505	41
2506	12
6162891	2
6293964	4
2509	32
2510	2
2511	37
2512	148
2513	230
2514	33
2515	701
9071	9
2517	225
6162902	19
2519	147
2520	82
2521	27
2522	22
2523	229
2524	1
6051578	1
2526	605
2527	1
6293984	15
6162913	14
2530	15
2531	60
2532	159
2533	2
2535	1
2536	2
2537	5
2538	2
2539	19
2542	19
2543	95
2544	2
2545	2
2546	1
2547	7
2548	1
2549	1
2550	17
2551	7
2552	14
2553	3
2554	2394
2555	136
2556	2
2558	25
2559	2
2560	2
2561	28
2564	2
2565	159
2566	16
2567	1
2568	2
6162954	40
2571	2
2572	13
6294029	1
2574	35
2575	42
2576	1
2577	2
2578	1
6051587	7
2580	16
2581	1
2582	2
2583	24
8746	26
2585	43
2587	7
2588	1
2589	32
2590	66
2591	15
2592	44
2593	155
2594	128
2595	52
2596	20
2597	30
2598	86
2600	94
2601	25
2602	87
2603	121
2604	5
2606	1
6270045	2
179032	1
2609	150
2610	1
2611	502
2612	4
6294069	1
2614	1
2615	2
2616	9
2617	88
2618	9
6138975	19
2620	44
2621	5459
2622	33
2623	18
2624	42
6294081	30
6294082	20
2627	98
2628	53
2629	64
2630	139
6138977	15
6294088	5
2633	63
2634	3
2635	2
2636	114
2637	2
2638	227
2639	212
2640	14
2642	29
2643	3
2644	36
2645	2
2646	77
2647	6
2648	11
2649	2
2650	55
2651	40
2652	25
2653	48
2654	59
2655	4244
2656	175
2657	5
2658	5
2659	2
2660	142
2661	46
2662	1
2663	5
2664	61
2665	15
2666	3
2667	1
2668	59
6294125	2
2670	214
2671	4
2672	1
2673	2
6267540	1
2675	82
2676	89
6084454	5
2678	21
2679	8
2680	152
2681	1
6190613	1
2683	65
6294140	1
6294141	1
2686	162
2689	47
2690	36
2691	1
2692	191
2693	1047
2694	234
2696	3
2697	12357
2698	77
2699	125
2700	32
2701	64
2702	260
6270061	43
2704	58
2705	1
2706	17
2707	35
2708	23
133781	17
2710	26
2711	3
2712	6
2713	120
2714	52
2715	1
2716	66
2717	132
2718	2
2720	5
2721	382
2722	53
2723	44
2724	87
2725	116
6294182	3
6270065	1
2728	39
2729	153
2730	59
2731	57
2732	3
2733	38
2734	4424
2735	98
2736	141
2737	24
2738	146
6138995	11
2740	3
6339879	1
2742	179
6294199	3
2745	99
2746	3
2748	2
2749	45
2751	66
2752	25
2754	123
2755	64
2756	175
2757	48
2758	25
2759	717
2760	2
2761	85
2762	88
2763	67
2765	43
2766	10059
2767	409
2768	80
2769	18
2770	77
2771	24
2772	26
2773	19
2774	61
2775	95
2776	1552
2777	87
2778	49
6163163	16
2780	54
2781	33
2782	71
2783	123
2784	42
2786	635
2787	1
2788	165
2789	41
2790	529
2791	65
2792	45
2793	100
2794	100
2795	1
2796	109
2797	4
93	9
2799	93
2800	231
2801	79
2802	42
183403	5
2804	2
6270078	11
2806	13
2807	47
2808	47
2809	156
2810	21
2811	897
2812	161
2813	8
2814	66
2815	124
2816	52
2817	76
2818	115
2819	17
2820	38
2821	94
2822	50
2823	58
2824	174
2825	49
2826	40
2827	63
2828	88
2829	102
2831	124
2832	93
2833	46
2834	1
2835	96
2836	21
2837	921
2838	17
2839	164
2840	29
2843	19
2844	57
2845	27
2846	155
6270085	1
2848	25
2849	18
2850	226
2851	38
2853	94
2854	311
2855	59
2856	52
2857	38
2858	91
2859	70
2861	39
2862	22
6294319	5
2864	376
2865	125
2867	3667
2868	8
2869	110
2870	1
2871	36
2872	1607
2873	100
2874	261
6294331	12
2876	217
2877	120
2878	42
2879	99
2880	12
19	3
6294338	11
2883	70
2884	54
2885	436
2886	121
2887	81
6294344	17
2889	2
6294346	9
2891	85
2892	2
2893	68
2894	4
2895	14
2896	2
2897	454
2898	35
2899	2
2900	90
2901	46
2902	98
6136612	9
2904	132
2905	3
2906	17
2907	32
2908	109
2909	59
2910	104
2911	77
2912	86
2913	59
2914	97
2915	1
6160870	11
2918	57
2919	66
2920	49
133993	50
2922	3
2923	1
2924	103
2925	87
6182717	2
2928	35
2930	2
2931	143
60475	2
2933	10
2934	1
6294391	1
2936	36
2937	62
2938	238
2940	211
2941	115
2942	122
2944	1
2945	2
6294402	11
2947	100
6294404	3
98	4
2950	39
6343372	1
2952	32
183408	10
2954	27
6294411	12
2956	23
2957	2
2958	6
2959	35
2960	35
6163345	5
2962	116
134035	15
2964	59
2965	6
2966	1
2967	130
288157	1
2969	49
2970	100
2971	44
6294428	48
2973	75
2974	28
2975	9399
2976	72
6294433	8
2978	48
2979	6
2980	105
2981	27
134054	60
2983	2
2985	14
2986	2928
2987	81
2988	35
2989	214
6294446	4
6270109	2
2992	1
2993	118
2994	25
499	5
2996	29
2997	1
2998	354
2999	25
3000	192
3001	2
3002	9
3003	106
3004	26
3005	28
3006	73
3007	112
3008	311
3009	30
3010	88
6163395	41
3013	13
3014	44
3015	19
3016	1
3017	31
3018	110
3019	102
3020	85
3021	154
3022	156
3023	3379
3024	4
3025	696
3026	131
3027	1259
3028	130
3029	68
3030	2
6294487	8
3032	34
3033	99
3034	52
3035	27
3036	14
3037	2
3038	6
3039	5
3041	108
3042	172
3043	57
3044	62
3045	17
3046	168
3047	24
3048	78
3049	8
3050	5
3051	726
3054	1
3055	1
3056	40
3057	1
3058	2
3059	62
3060	2
3061	1
3062	91
3063	18
3064	30
3065	3
3066	66
3068	87
102	20
3070	8
3071	77
3073	3600
3074	597
3075	68
3077	146
6032390	4
3079	237
6294536	5
3081	257
3083	96
6294540	1
3085	67
3086	78
3087	291
3088	17
3089	130
3090	37
3091	193
3092	2
3093	84
3095	365
6317186	4
3097	54
3099	67
134172	6
3102	76
3103	23
3104	13
6163489	1
6050233	11
3107	25
3108	176
3109	3
3110	1345
3111	343
3112	91
3113	2
3114	2
3115	109
3116	47
3117	9
3118	93
3119	21
3120	16
3121	1108
3122	1
6270131	1
