1	2
100030	39
100031	9
100032	7
100053	3
100060	1
100080	2
100112	1
100185	1
100186	10
100217	47
100218	14
100219	24
100220	4
100222	3
100223	1
100224	11
100225	50
100226	3
100227	1
100228	1
100229	1
100234	1
100239	2
100293	2
100347	2
100348	1
100350	1
100351	2
100356	1
100358	1
100366	3
100387	2
100388	1
100390	1
100408	1
100426	2
100456	51
100458	35
100477	1
100478	1
100504	9
100507	4
100521	1
100523	1
100524	2
100551	1
100608	4
100609	10
100610	4
100751	1
100800	2
100802	2
100873	1
100874	1
100886	25
100887	31
100958	1
101002	55
101003	4
101009	1
101015	1
101016	1
101056	1
101068	1
101230	1
101232	1
101275	5
101411	2
101412	1
101414	3
101417	63
101418	2
101439	2
101459	1
101485	4
101487	1
101488	2
10154	1
10155	1
10156	1
101616	5
101617	3
101626	1
101705	3
101746	4
101747	9
101749	3
101750	12
101790	1
102015	2
10212	1
102129	18
102130	5
102131	3
102134	2
102146	11
102147	1
102149	36
102150	7
102151	18
102152	1
102153	2
102155	1
102185	4
10220	1
102229	1
102232	7
10232	1
102347	1
102374	1
102388	1
102537	1
102568	1
102569	3
102582	2
102600	5
102661	2
102662	23
102663	23
102664	2
102669	3
10267	2
102679	1
102697	14
102698	69
102733	7
102734	1
102735	3
102759	27
102760	15
102786	1
102808	1
102809	2
102811	3
102813	2
102817	1
102824	4
102825	4
102826	1
102829	1
102830	3
102833	1
102834	1
10284	1
102841	1
102864	10
102866	17
102867	10
1029	1
10292	9
10294	2
10295	1
102973	1
102975	1
102977	1
102983	1
10299	8
10300	1
10301	2
103030	3
103035	1
103177	1
103178	9
103187	2
103188	1
103189	1
103226	4
103227	1
103229	1
103248	4
103249	6
103250	11
103377	1
103380	1
103381	1
103384	1
103385	3
103389	3
103391	1
10342	1
10343	5
10346	1
103488	14
103489	10
103546	3
103547	1
103663	1
103824	6
103825	14
10385	1
104009	3
104051	7
104055	1
104136	2
104246	2
104247	2
104252	1
104253	1
104263	1
104272	2
104273	1
104304	2
104419	2
104441	1
104465	5
104466	2
104561	2
104637	2
104653	1
104691	6
104694	4
104695	3
104697	3
104709	2
104780	2
104781	1
104791	3
104972	1
105084	1
105086	2
105089	1
105138	3
10516	2
10525	1
105290	4
105292	4
105293	1
105296	1
105297	1
105298	3
10535	18
105408	1
105428	16
105429	4
105437	9
105439	13
10544	6
105440	3
105441	18
105442	19
105443	8
105449	12
105453	11
105455	2
105458	1
105459	7
10547	1
10549	1
105508	2
10552	6
105568	1
10559	20
10561	1
10563	1
10564	3
105764	1
105912	4
105937	1
105944	1
105945	2
105946	42
105947	10
10595	1
105965	9
105966	8
106013	1
106014	3
106015	4
106016	2
106017	6
106025	4
106026	8
106028	9
106044	6
106045	16
106075	1
106093	1
106121	1
106122	1
106123	12
106127	3
106128	1
106129	4
106274	4
106275	1
106276	5
106288	13
106301	1
106319	3
106414	8
106415	4
106527	26
106532	1
106564	9
106565	6
106566	2
106567	4
106568	46
106569	7
106613	12
106773	4
106775	1
106784	8
106852	5
106855	15
106856	1
106869	17
106872	6
106874	11
10688	1
10689	13
106901	1
106902	8
106903	1
106906	5
106907	10
106917	12
10693	5
106942	1
106947	1
106954	1
106955	2
107029	1
107066	4
107089	3
107092	10
107093	10
107094	3
107095	1
107100	1
107134	5
107195	2
107201	1
107203	2
107204	8
107209	1
107255	4
107271	1
107291	1
107307	1
107391	4
107393	1
107394	2
107398	12
107399	4
107400	4
107401	7
107416	1
107465	1
107490	1
107504	2
107505	3
107639	7
107640	6
107641	15
107643	3
107644	49
107645	11
107653	21
107654	5
107655	3
107656	9
107657	22
107658	17
107660	5
107661	3
107662	8
107663	3
107665	16
107715	2
10779	1
10780	1
10784	3
10785	1
10786	1
107864	4
10789	1
107894	8
107904	1
108099	1
108101	3
108102	2
108110	2
108207	6
108208	5
108211	5
108213	1
108214	1
108217	1
108219	2
108220	3
108221	3
108222	1
108223	8
108224	2
108226	1
108228	2
108326	1
108391	1
108392	1
108452	1
108824	1
108837	1
108940	2
108947	2
108950	3
108951	4
108952	3
108956	1
108958	3
108966	4
109063	1
109066	3
109071	1
109072	1
109073	1
109078	1
109080	1
109090	1
109092	1
109098	4
109111	1
109114	1
109115	3
109127	2
109134	3
10930	6
109516	1
109533	2
109541	4
109649	2
10973	1
10976	1
109849	3
109851	2
109958	1
110059	1
110082	3
110083	3
110084	1
110085	1
110246	5
110319	4
110432	4
110557	4
110631	13
11072	101
110725	3
110730	1
110732	1
110737	1
11074	1
11075	33
11078	7
110782	1
11079	1
11080	55
110855	1
110944	2
111011	1
11126	1
111318	6
111351	1
111354	3
111439	1
111472	1
111567	1
111572	2
111578	1
111649	1
111834	1
111835	1
11187	1
111878	3
111879	2
111880	16
111881	2
111882	28
111885	3
111886	3
111887	3
111891	2
111892	10
111894	14
111897	7
111902	3
111903	5
111906	7
111909	9
111910	6
111911	5
111912	19
111913	1
111914	3
111917	28
111920	15
111923	3
111938	10
112	8
112014	1
112055	5
112158	1
112160	1
112162	13
112164	7
112168	6
112179	1
112181	2
112186	2
112198	2
112220	1
112229	4
112239	9
112240	2
112241	2
112244	3
112315	1
112317	1
112318	1
112323	1
112325	1
112497	3
112500	1
112504	4
112505	1
112612	4
112677	1
112678	13
112691	1
112828	1
112884	4
112888	2
11291	24
112986	2
113015	1
113016	1
113022	1
113024	2
113025	3
113028	1
113029	7
113030	4
113031	1
113032	6
113034	4
113038	3
113041	1
113081	1
113082	2
113095	10
113264	9
113267	5
113301	1
113304	1
113331	2
113345	38
113346	7
113353	1
113479	1
113508	3
113509	3
113510	1
113511	16
113512	5
113513	5
11352	3
113520	1
113645	6
113917	1
113918	1
113964	21
113965	4
113966	45
113967	4
113968	4
11397	1
113970	14
113971	6
11401	1
114141	2
114163	1
114248	1
114291	1
114292	4
114295	3
114324	1
114330	3
114331	8
114332	4
114334	2
114335	2
114336	5
114338	1
114339	1
114363	3
114509	1
114510	8
114524	1
114536	1
114610	3
114611	2
114614	1
114615	1
114673	1
114680	2
114682	1
114692	1
114753	2
114756	1
114758	2
114826	1
115	7
115020	2
115089	2
115092	1
115095	5
115106	1
115153	1
115698	1
115858	1
115997	1
115998	4
115999	13
116004	2
116035	1
116037	7
116041	16
116071	14
116072	3
116075	1
116076	1
116079	1
116086	4
11609	1
116091	4
116155	1
116224	1
116235	1
116431	1
116443	1
116544	1
116549	1
116568	2
116585	2
116612	2
116615	1
116640	1
116641	2
116649	3
116658	1
116698	1
116815	1
116867	7
116869	2
116870	1
116872	3
116925	1
116936	3
116940	1
11697	2
117088	2
117091	10
117119	1
117138	5
117139	41
117142	6
117143	10
117144	7
117145	13
117149	23
117151	2
117154	8
117155	5
117177	2
117188	2
117189	3
117196	1
117201	2
117202	1
117225	2
117252	1
117293	1
117294	1
117297	1
117304	4
117383	1
117428	2
117430	4
117438	1
117446	2
117447	5
117449	3
117450	1
117452	1
117458	1
117463	1
117466	5
11773	2
117818	1
117820	3
117821	1
117826	4
117827	3
117829	4
117833	1
117838	1
117841	1
117872	2
1179	1
118007	127
118024	1
118025	53
118026	136
118027	35
118028	31
118029	25
118053	4
118066	149
11807	2
118103	7
118104	1
118113	1
118122	17
118128	2
118534	3
118536	4
118538	3
118652	2
118663	4
118666	1
118671	1
118701	2
118703	1
118735	10
118740	3
11883	1
118851	1
11886	1
11888	3
119000	3
119001	4
119002	3
119175	2
119176	5
119179	1
119181	5
119185	5
119205	4
119264	1
119456	5
119457	1
119462	2
119463	1
119466	1
119468	1
119469	1
119600	1
119624	1
119749	1
11976	2
119870	1
120045	1
12014	1
12021	2
12030	7
120467	1
120499	88
120501	3
120502	18
120503	39
120504	11
120522	1
120592	1
120593	1
120633	2
120636	1
120659	3
120661	2
120663	2
120666	3
120668	1
120669	1
120676	1
120678	4
120679	1
120904	3
120905	1
120906	2
120907	5
120978	1
120980	9
120983	3
120997	1
121003	2
121013	1
121031	2
121070	1
121255	3
121257	2
12126	12
121267	3
121341	1
12136	4
121410	1
121458	1
121470	1
121669	2
121714	1
121715	1
121979	8
121981	1
121983	1
122002	2
12202	2
122036	1
122121	1
122125	2
122140	1
122211	1
122236	1
122292	2
122341	1
122345	2
122349	3
122472	1
122697	1
122701	1
122702	1
122703	1
122708	1
122721	1
122723	1
122746	1
122756	9
122758	1
122777	3
122844	2
122845	1
122850	2
122852	1
122871	3
12299	1
123071	1
123079	1
123097	2
123098	5
12316	1
123191	1
12320	5
123319	1
123449	1
123473	27
123474	1
123477	1
123478	3
123480	5
123481	1
123483	7
123486	1
123487	3
123491	1
123492	1
123494	1
123498	4
123500	3
123502	5
123504	1
123505	8
123506	1
123508	3
123514	4
123516	1
123518	4
123519	2
123645	5
123646	1
123648	1
123649	6
123650	9
123651	6
123652	7
123759	6
123800	1
12389	5
124064	1
124067	1
124200	1
124201	18
12423	1
124236	1
12427	1
12428	2
124381	10
124382	16
124383	4
124384	23
124385	1
124386	13
124387	5
124388	1
124405	1
12444	1
124534	1
124538	5
12455	1
12456	13
12458	2
124606	1
12461	2
124644	1
124696	3
124703	1
124710	1
124772	7
124775	1
125041	1
125063	1
12507	1
125098	1
125627	1
125936	1
125938	2
126205	3
126206	3
126208	4
126209	2
126211	2
126218	5
126219	1
126228	1
126229	1
126233	2
126234	7
126235	11
126237	1
126242	1
126246	1
126247	1
126254	2
126262	1
126263	1
126283	1
126296	6
126298	3
126335	2
126344	1
126370	3
126375	2
126381	1
126459	1
126589	1
126592	2
126595	1
126600	1
126606	6
126609	3
126616	3
126619	2
126620	1
126624	2
126628	1
126652	2
126667	1
126670	5
126673	1
126684	1
126688	1
126692	2
126722	8
126835	5
126917	1
126928	5
127072	1
127078	4
127102	2
127107	1
127111	1
127113	1
127115	1
12715	8
127167	1
12718	8
12719	2
127194	1
12720	1
12721	3
127237	2
12725	1
127409	1
127446	1
127448	1
127457	1
127458	1
127559	2
127601	18
127602	8
127604	1
127634	1
127678	1
12773	1
127772	2
127825	1
127943	1
127952	1
127956	2
127965	3
128045	3
128048	2
128059	3
128127	1
128128	1
128133	1
128149	1
128155	1
128242	4
128243	1
128307	1
128316	1
128473	8
128474	18
128475	3
128477	12
128480	8
128481	2
128483	3
128484	1
128488	1
128489	1
128490	1
128493	3
128494	3
128495	1
128502	16
128507	1
128513	21
128517	1
128518	2
128519	1
128520	2
128598	17
128601	1
128602	2
128603	5
128604	5
128606	1
128610	44
128611	6
128655	1
128945	3
128947	3
128951	4
128955	7
129006	1
129080	5
129081	2
129084	2
129230	1
129235	1
129312	1
129318	2
129467	1
129469	5
129470	6
129471	1
129474	1
129477	3
129478	3
129481	1
129487	1
129489	2
129490	1
129492	1
12950	2
12951	9
129520	3
129521	2
12954	1
129675	3
129754	2
129755	1
129756	3
129759	4
129762	19
129763	5
129764	1
129833	4
129834	1
129840	1
129877	1
129977	1
130052	1
130089	4
130132	2
130133	2
130138	10
130139	8
130143	1
130145	2
130149	1
130154	3
130155	4
130158	5
130163	1
130167	1
130174	1
130175	3
130177	2
130180	2
130188	2
13028	4
13031	2
13032	3
130362	3
130464	2
130467	7
130468	1
130469	4
130470	2
130471	8
130475	2
130476	1
130479	2
130487	3
130489	1
130493	8
130497	1
130504	3
13063	1
13068	1
130825	6
130891	3
130892	3
130894	4
130896	1
130907	1
130908	6
130946	1
130954	1
130966	11
130967	5
130968	1
130969	9
13102	6
13113	3
131258	2
131321	3
131326	1
131381	1
13147	3
13148	1
13149	2
131512	1
13152	2
131541	1
131564	6
131569	1
13157	2
13159	1
13161	5
131654	10
131656	5
131658	1
131659	1
131660	5
131662	12
131666	47
131667	1
131668	1
131670	2
131671	1
131684	5
131697	3
131701	5
131702	8
13172	7
131768	6
131769	5
131770	4
131772	4
131789	2
131890	4
131962	1
131964	1
131966	11
131969	1
131972	30
131996	3
132020	1
132036	4
132147	2
132188	3
132191	1
132194	2
132263	1
132266	1
132292	2
132421	2
132423	1
132580	1
132588	3
132589	11
132642	1
132660	2
132663	5
132695	1
132696	5
132721	2
132762	2
132874	3
132902	1
132903	6
132911	1
13299	1
13303	1
133110	3
133146	1
133212	2
133213	5
133214	1
133217	3
133220	1
133230	5
133235	1
13324	2
133247	1
133250	1
133274	2
133356	6
133359	3
13340	4
133451	1
133452	2
133466	1
13366	1
133669	1
133847	8
133850	8
133852	6
13414	1
134159	2
134200	1
134201	1
134203	1
134209	1
